Event.Date,Shape,Location,State,Country,Source,USA,
4/30/2016,Circle ,Holland ,MI ,USA ,NUFORC,1,
4/29/2016,Circle ,Saipan (Northern Marianas) ,,USA ,NUFORC,1,
4/28/2016,Circle ,Socorro ,NM ,USA ,NUFORC,1,
4/28/2016,Circle ,Oak Island ,NC ,USA ,NUFORC,1,
4/28/2016,Circle ,Camp Verde ,AZ ,USA ,NUFORC,1,
4/27/2016,Circle ,Mayville ,MI ,USA ,NUFORC,1,
4/27/2016,Circle ,Cherry Grove (MCAS) ,SC ,USA ,NUFORC,1,
4/27/2016,Circle ,Oak Island ,NC ,USA ,NUFORC,1,
4/26/2016,Circle ,Jarrell ,TX ,USA ,NUFORC,1,
4/26/2016,Circle ,Barstow ,CA ,USA ,NUFORC,1,
4/26/2016,Circle ,Oak Island ,NC ,USA ,NUFORC,1,
4/25/2016,Circle ,Barstow (I-15 Fwy) ,CA ,USA ,NUFORC,1,
4/24/2016,Circle ,Somerset ,KY ,USA ,NUFORC,1,
4/24/2016,Circle ,Passaic ,NJ ,USA ,NUFORC,1,
4/23/2016,Circle ,Maywood ,CA ,USA ,NUFORC,1,
4/23/2016,Circle ,Mount Vernon ,MO ,USA ,NUFORC,1,
4/22/2016,Circle ,Green Valley ,AZ ,USA ,NUFORC,1,
4/22/2016,Circle ,Johns Creek/Atlanta ,GA ,USA ,NUFORC,1,
4/22/2016,Circle ,San Antonio ,TX ,USA ,NUFORC,1,
4/21/2016,Circle ,Light ,AR ,USA ,NUFORC,1,
4/21/2016,Circle ,Hermantown ,MN ,USA ,NUFORC,1,
4/20/2016,Circle ,Royal Palm Beach ,FL ,USA ,NUFORC,1,
4/19/2016,Circle ,Orlando ,FL ,USA ,NUFORC,1,
4/18/2016,Circle ,Plainfield ,IL ,USA ,NUFORC,1,
4/17/2016,Circle ,Blackwood ,NJ ,USA ,NUFORC,1,
4/16/2016,Circle ,Rochelle ,IL ,USA ,NUFORC,1,
4/16/2016,Circle ,Dederick ,MO ,USA ,NUFORC,1,
4/16/2016,Circle ,Sacramento ,CA ,USA ,NUFORC,1,
4/15/2016,Circle ,Ossian ,IA ,USA ,NUFORC,1,
4/15/2016,Circle ,Lansing ,MI ,USA ,NUFORC,1,
4/15/2016,Circle ,Dartmouth ,MA ,USA ,NUFORC,1,
4/14/2016,Circle ,Warren ,MI ,USA ,NUFORC,1,
4/14/2016,Circle ,Wenatchee ,WA ,USA ,NUFORC,1,
4/12/2016,Circle ,"Washington, D.C. ",DC ,USA ,NUFORC,1,
4/11/2016,Circle ,Richlands ,NC ,USA ,NUFORC,1,
4/10/2016,Circle ,Monroe ,WA ,USA ,NUFORC,1,
4/10/2016,Circle ,Miami ,FL ,USA ,NUFORC,1,
4/9/2016,Circle ,North Charleston ,SC ,USA ,NUFORC,1,
4/8/2016,Circle ,Portland ,OR ,USA ,NUFORC,1,
4/7/2016,Circle ,Albuquerque ,NM ,USA ,NUFORC,1,
4/6/2016,Circle ,Hays ,KS ,USA ,NUFORC,1,
4/3/2016,Circle ,Post Falls ,ID ,USA ,NUFORC,1,
4/3/2016,Circle ,Cleveland ,OH ,USA ,NUFORC,1,
4/2/2016,Circle ,Pt. Townsend ,WA ,USA ,NUFORC,1,
4/2/2016,Circle ,Limerick ,PA ,USA ,NUFORC,1,
4/2/2016,Circle ,Wasilla ,AK ,USA ,NUFORC,1,
4/1/2016,Circle ,Spokane ,WA ,USA ,NUFORC,1,
4/1/2016,Circle ,Sun City West ,AZ ,USA ,NUFORC,1,
3/30/2016,Circle ,Maywood ,CA ,USA ,NUFORC,1,
3/29/2016,Circle ,Irondequoit ,NY ,USA ,NUFORC,1,
3/29/2016,Circle ,Myrtle Beach ,SC ,USA ,NUFORC,1,
3/28/2016,Circle ,Stafford ,VA ,USA ,NUFORC,1,
3/27/2016,Circle ,Naples ,FL ,USA ,NUFORC,1,
3/26/2016,Circle ,Sarasota ,FL ,USA ,NUFORC,1,
3/26/2016,Circle ,York ,PA ,USA ,NUFORC,1,
3/25/2016,Circle ,Bridgton ,ME ,USA ,NUFORC,1,
3/25/2016,Circle ,Acworth ,GA ,USA ,NUFORC,1,
3/21/2016,Circle ,Westminster ,MD ,USA ,NUFORC,1,
3/21/2016,Circle ,Denver ,CO ,USA ,NUFORC,1,
3/21/2016,Circle ,West Grove ,PA ,USA ,NUFORC,1,
3/18/2016,Circle ,Spokane Valley ,WA ,USA ,NUFORC,1,
3/18/2016,Circle ,Sutherlin ,OR ,USA ,NUFORC,1,
3/18/2016,Circle ,Felton ,DE ,USA ,NUFORC,1,
3/17/2016,Circle ,Goshen ,IN ,USA ,NUFORC,1,
3/13/2016,Circle ,Raleigh ,NC ,USA ,NUFORC,1,
3/12/2016,Circle ,Ft. Pierce ,FL ,USA ,NUFORC,1,
3/12/2016,Circle ,Eden Prairie ,MN ,USA ,NUFORC,1,
3/12/2016,Circle ,Lake Charles ,LA ,USA ,NUFORC,1,
3/12/2016,Circle ,Greeley ,CO ,USA ,NUFORC,1,
3/11/2016,Circle ,Charlotte ,NC ,USA ,NUFORC,1,
3/11/2016,Circle ,Springfield ,VA ,USA ,NUFORC,1,
3/11/2016,Circle ,Stafford ,VA ,USA ,NUFORC,1,
3/11/2016,Circle ,Stafford ,VA ,USA ,NUFORC,1,
3/11/2016,Circle ,Pittsburgh ,PA ,USA ,NUFORC,1,
3/10/2016,Circle ,Ponte Vedra ,FL ,USA ,NUFORC,1,
3/8/2016,Circle ,Chatsworth ,GA ,USA ,NUFORC,1,
3/4/2016,Circle ,Hanover ,NH ,USA ,NUFORC,1,
3/3/2016,Circle ,Huntington Beach ,CA ,USA ,NUFORC,1,
3/3/2016,Circle ,Everglades ,FL ,USA ,NUFORC,1,
3/1/2016,Circle ,Princeton ,NC ,USA ,NUFORC,1,
2/29/2016,Circle ,Sarasota ,FL ,USA ,NUFORC,1,
2/29/2016,Circle ,Mojave ,CA ,USA ,NUFORC,1,
2/29/2016,Circle ,Phoenix ,AZ ,USA ,NUFORC,1,
2/28/2016,Circle ,Tannersville ,PA ,USA ,NUFORC,1,
2/28/2016,Circle ,Tannersville ,PA ,USA ,NUFORC,1,
2/28/2016,Circle ,Colorado Springs ,CO ,USA ,NUFORC,1,
2/25/2016,Circle ,Clements ,AL ,USA ,NUFORC,1,
2/25/2016,Circle ,Jacksonville ,FL ,USA ,NUFORC,1,
2/23/2016,Circle ,Meridian ,ID ,USA ,NUFORC,1,
2/22/2016,Circle ,Binghamton ,NY ,USA ,NUFORC,1,
2/22/2016,Circle ,Odessa ,FL ,USA ,NUFORC,1,
2/21/2016,Circle ,Harrison ,NY ,USA ,NUFORC,1,
2/21/2016,Circle ,Arvada ,CO ,USA ,NUFORC,1,
2/20/2016,Circle ,Oak Island ,NC ,USA ,NUFORC,1,
2/20/2016,Circle ,Lakeland ,FL ,USA ,NUFORC,1,
2/20/2016,Circle ,Belleville ,NJ ,USA ,NUFORC,1,
2/19/2016,Circle ,Esko ,MN ,USA ,NUFORC,1,
2/19/2016,Circle ,Evansville ,IN ,USA ,NUFORC,1,
2/17/2016,Circle ,Martinsville ,VA ,USA ,NUFORC,1,
2/15/2016,Circle ,Philadelphia ,PA ,USA ,NUFORC,1,
2/14/2016,Circle ,Indio ,CA ,USA ,NUFORC,1,
2/14/2016,Circle ,Lakewood ,CA ,USA ,NUFORC,1,
2/13/2016,Circle ,Phoenix ,AZ ,USA ,NUFORC,1,
2/13/2016,Circle ,Newburg ,IN ,USA ,NUFORC,1,
2/12/2016,Circle ,Seabrook ,NH ,USA ,NUFORC,1,
2/12/2016,Circle ,La Porte ,TX ,USA ,NUFORC,1,
2/11/2016,Circle ,Salt Lake City ,UT ,USA ,NUFORC,1,
2/10/2016,Circle ,Geyserville ,CA ,USA ,NUFORC,1,
2/10/2016,Circle ,Lebanon ,OR ,USA ,NUFORC,1,
2/9/2016,Circle ,Oklahoma City ,OK ,USA ,NUFORC,1,
2/7/2016,Circle ,Pataskala ,OH ,USA ,NUFORC,1,
2/6/2016,Circle ,Spring Hill ,TN ,USA ,NUFORC,1,
2/6/2016,Circle ,Anchorage ,AK ,USA ,NUFORC,1,
2/6/2016,Circle ,Winston-Salem ,NC ,USA ,NUFORC,1,
2/5/2016,Circle ,Littleton ,CO ,USA ,NUFORC,1,
2/5/2016,Circle ,Costa Mesa ,CA ,USA ,NUFORC,1,
2/5/2016,Circle ,South Barrington ,IL ,USA ,NUFORC,1,
2/4/2016,Circle ,Roseburg ,OR ,USA ,NUFORC,1,
2/4/2016,Circle ,Woodland Hills ,CA ,USA ,NUFORC,1,
2/4/2016,Circle ,New London ,MN ,USA ,NUFORC,1,
2/3/2016,Circle ,Lupton City ,TN ,USA ,NUFORC,1,
2/2/2016,Circle ,North Port ,FL ,USA ,NUFORC,1,
2/2/2016,Circle ,Lake Ozark ,MO ,USA ,NUFORC,1,
2/2/2016,Circle ,Atlantic City ,NJ ,USA ,NUFORC,1,
2/1/2016,Circle ,Los Angeles ,CA ,USA ,NUFORC,1,
1/31/2016,Circle ,West Suffield ,CT ,USA ,NUFORC,1,
1/31/2016,Circle ,West Suffield ,CT ,USA ,NUFORC,1,
1/31/2016,Circle ,Big Lake ,AK ,USA ,NUFORC,1,
1/31/2016,Circle ,Ten mile ,TN ,USA ,NUFORC,1,
1/29/2016,Circle ,Burbank ,CA ,USA ,NUFORC,1,
1/29/2016,Circle ,Antioch ,TN ,USA ,NUFORC,1,
1/29/2016,Circle ,New Orleans ,LA ,USA ,NUFORC,1,
1/28/2016,Circle ,Littleton ,CO ,USA ,NUFORC,1,
1/28/2016,Circle ,Tempe/Phoenix ,AZ ,USA ,NUFORC,1,
1/28/2016,Circle ,Portland ,OR ,USA ,NUFORC,1,
1/27/2016,Circle ,Keaau ,HI ,USA ,NUFORC,1,
1/27/2016,Circle ,Florence ,CO ,USA ,NUFORC,1,
1/26/2016,Circle ,Rohnert Park ,CA ,USA ,NUFORC,1,
1/24/2016,Circle ,Reno ,NV ,USA ,NUFORC,1,
1/23/2016,Circle ,Long Beach ,CA ,USA ,NUFORC,1,
1/21/2016,Circle ,Clayton ,CA ,USA ,NUFORC,1,
1/20/2016,Circle ,Barre Town ,VT ,USA ,NUFORC,1,
1/20/2016,Circle ,Montpelier ,VT ,USA ,NUFORC,1,
1/19/2016,Circle ,Clio ,MI ,USA ,NUFORC,1,
1/18/2016,Circle ,Hillsboro ,ND ,USA ,NUFORC,1,
1/16/2016,Circle ,Sacramento ,CA ,USA ,NUFORC,1,
1/16/2016,Circle ,Denvile ,NJ ,USA ,NUFORC,1,
1/16/2016,Circle ,Deerfield Beach ,FL ,USA ,NUFORC,1,
1/15/2016,Circle ,Warren ,IL ,USA ,NUFORC,1,
1/15/2016,Circle ,Austin ,TX ,USA ,NUFORC,1,
1/14/2016,Circle ,Santa Clarita ,CA ,USA ,NUFORC,1,
1/14/2016,Circle ,North Hollywood ,CA ,USA ,NUFORC,1,
1/12/2016,Circle ,Wichita ,KS ,USA ,NUFORC,1,
1/8/2016,Circle ,Pasadena ,TX ,USA ,NUFORC,1,
1/6/2016,Circle ,Goliad ,TX ,USA ,NUFORC,1,
1/5/2016,Circle ,Eliot ,ME ,USA ,NUFORC,1,
1/5/2016,Circle ,Scarborough ,ME ,USA ,NUFORC,1,
1/4/2016,Circle ,Warrensburg ,MO ,USA ,NUFORC,1,
1/2/2016,Circle ,Whitmire ,SC ,USA ,NUFORC,1,
1/2/2016,Circle ,Scarborough ,ME ,USA ,NUFORC,1,
1/2/2016,Circle ,Hollywood ,FL ,USA ,NUFORC,1,
1/1/2016,Circle ,Salt Lake City ,UT ,USA ,NUFORC,1,
1/1/2016,Circle ,Colville ,WA ,USA ,NUFORC,1,
1/1/2016,Circle ,Corinth ,KY ,USA ,NUFORC,1,
1/1/2016,Circle ,Amelia Island ,FL ,USA ,NUFORC,1,
1/1/2016,Circle ,Medford ,NY ,USA ,NUFORC,1,
1/1/2016,Circle ,Joppatowne ,MD ,USA ,NUFORC,1,
1/1/2016,Circle ,Richland ,WA ,USA ,NUFORC,1,
1/1/2016,Circle ,Anchorage ,AK ,USA ,NUFORC,1,
12/31/2015,Circle ,Fairbanks ,AK ,USA ,NUFORC,1,
12/31/2015,Circle ,Albuquerque ,NM ,USA ,NUFORC,1,
12/31/2015,Circle ,Bay City ,TX ,USA ,NUFORC,1,
12/31/2015,Circle ,San Ysidro ,CA ,USA ,NUFORC,1,
12/31/2015,Circle ,Simpsonville ,SC ,USA ,NUFORC,1,
12/31/2015,Circle ,Post Falls ,ID ,USA ,NUFORC,1,
12/31/2015,Circle ,Bangor ,PA ,USA ,NUFORC,1,
12/30/2015,Circle ,Santa Maria ,CA ,USA ,NUFORC,1,
12/29/2015,Circle ,Reno ,NV ,USA ,NUFORC,1,
12/26/2015,Circle ,Hinesville ,GA ,USA ,NUFORC,1,
12/26/2015,Circle ,Redmond ,WA ,USA ,NUFORC,1,
12/26/2015,Circle ,Elmhurst ,NY ,USA ,NUFORC,1,
12/25/2015,Circle ,Beaverton ,OR ,USA ,NUFORC,1,
12/24/2015,Circle ,Bend ,OR ,USA ,NUFORC,1,
12/24/2015,Circle ,Easton ,PA ,USA ,NUFORC,1,
12/24/2015,Circle ,Richmond ,?? ,USA ,NUFORC,1,
12/23/2015,Circle ,Modesto ,CA ,USA ,NUFORC,1,
12/21/2015,Circle ,Santa Fe ,NM ,USA ,NUFORC,1,
12/21/2015,Circle ,Kissimmee ,FL ,USA ,NUFORC,1,
12/21/2015,Circle ,Aurora ,CO ,USA ,NUFORC,1,
12/21/2015,Circle ,Fairfield ,CA ,USA ,NUFORC,1,
12/20/2015,Circle ,St. Paul ,MN ,USA ,NUFORC,1,
12/19/2015,Circle ,Sanford ,FL ,USA ,NUFORC,1,
12/17/2015,Circle ,Baton Rouge ,LA ,USA ,NUFORC,1,
12/12/2015,Circle ,Aliso Viejo ,CA ,USA ,NUFORC,1,
12/11/2015,Circle ,Oklahoma City ,OK ,USA ,MUFON,1,
12/5/2015,Circle ,St. Louis County ,MO ,USA ,NUFORC,1,
11/28/2015,Circle ,Continental Divide ,NM ,USA ,NUFORC,1,
11/25/2015,Circle ,Chicago ,IL ,USA ,NUFORC,1,
11/20/2015,Circle ,Rochester ,NH ,USA ,NUFORC,1,
11/18/2015,Circle ,Nashville ,TN ,USA ,NUFORC,1,
10/15/2015,Circle ,Indianapolis ,IN ,USA ,NUFORC,1,
10/8/2015,Circle ,Poplar ,MT ,USA ,NUFORC,1,
8/15/2015,Circle ,Sturgeon Bay ,WI ,USA ,NUFORC,1,
8/15/2015,Circle ,St. Cloud ,MN ,USA ,NUFORC,1,
8/9/2015,Circle ,Minneapolis ,MN ,USA ,NUFORC,1,
8/1/2015,Circle ,New Hope ,PA ,USA ,NUFORC,1,
7/17/2015,Circle ,Exeter ,RI ,USA ,NUFORC,1,
7/5/2015,Circle ,Spanaway ,WA ,USA ,NUFORC,1,
7/5/2015,Circle ,Parkland ,WA ,USA ,NUFORC,1,
7/4/2015,Circle ,McPherson ,KS ,USA ,NUFORC,1,
7/4/2015,Circle ,Las Vegas ,NV ,USA ,NUFORC,1,
7/4/2015,Circle ,Otter Tail ,MN ,USA ,NUFORC,1,
7/4/2015,Circle ,Franklin ,NH ,USA ,NUFORC,1,
7/4/2015,Circle ,Sarasota ,FL ,USA ,NUFORC,1,
7/4/2015,Circle ,Myersville ,MD ,USA ,NUFORC,1,
7/4/2015,Circle ,Acworth ,GA ,USA ,NUFORC,1,
7/4/2015,Circle ,Westminster ,CO ,USA ,NUFORC,1,
7/4/2015,Circle ,Justice ,IL ,USA ,NUFORC,1,
7/4/2015,Circle ,Scotch Plains ,NJ ,USA ,NUFORC,1,
7/4/2015,Circle ,Vero Beach ,FL ,USA ,NUFORC,1,
7/4/2015,Circle ,Ocala ,FL ,USA ,NUFORC,1,
7/4/2015,Circle ,Worcester ,MA ,USA ,NUFORC,1,
7/4/2015,Circle ,Surfside Beach ,SC ,USA ,NUFORC,1,
7/4/2015,Circle ,Strasburg ,OH ,USA ,NUFORC,1,
7/4/2015,Circle ,Hatboro ,PA ,USA ,NUFORC,1,
7/4/2015,Circle ,Chillicothe ,MO ,USA ,NUFORC,1,
7/3/2015,Circle ,Westminster ,CO ,USA ,NUFORC,1,
7/3/2015,Circle ,Weldon Spring ,MO ,USA ,NUFORC,1,
7/3/2015,Circle ,Old Orchard Beach ,ME ,USA ,NUFORC,1,
7/2/2015,Circle ,Seattle ,WA ,USA ,NUFORC,1,
4/30/2015,Circle ,Albuquerque ,NM ,USA ,NUFORC,1,
1/10/2015,Circle ,Spokane Valley ,WA ,USA ,NUFORC,1,
7/17/2014,Circle ,Middleport ,NY ,USA ,NUFORC,1,
10/6/2013,Circle ,Cedar Lake (south of) ,OK ,USA ,NUFORC,1,
9/15/2013,Circle ,Boise ,ID ,USA ,NUFORC,1,
8/29/2013,Circle ,Roy ,UT ,USA ,NUFORC,1,
9/15/2012,Circle ,Redding ,CA ,USA ,NUFORC,1,
2/5/2011,Circle ,Kaanapali ,HI ,USA ,NUFORC,1,
7/15/2010,Circle ,Teton National Park ,WY ,USA ,NUFORC,1,
10/6/2007,Circle ,LaCrosse ,FL ,USA ,NUFORC,1,
2/23/2000,Circle ,Billings ,MT ,USA ,NUFORC,1,
9/17/1999,Circle ,"Boring, Sandy area ",OR ,USA ,NUFORC,1,
5/20/1998,Circle ,Fort Myers ,FL ,USA ,NUFORC,1,
3/1/1994,Circle ,Westminster ,CO ,USA ,NUFORC,1,
6/25/1991,Circle ,Jeffersonville ,IN ,USA ,NUFORC,1,
6/18/1988,Circle ,Wilmington ,MA ,USA ,NUFORC,1,
9/3/1987,Circle ,Bartlesville ,OK ,USA ,NUFORC,1,
6/30/1985,Circle ,Ruskin ,FL ,USA ,NUFORC,1,
3/30/1979,Circle ,Jacksonville Flat & Atlanta (between) ,GA ,USA ,NUFORC,1,
3/28/1978,Circle ,Anchorage ,AK ,USA ,NUFORC,1,
6/1/1970,Circle ,Lynnwood ,WA ,USA ,NUFORC,1,
4/15/1970,Circle ,Chicago ,IL ,USA ,NUFORC,1,
6/30/1961,Circle ,Dell City ,TX ,USA ,NUFORC,1,
7/10/1947,Circle ,Seattle ,WA ,USA ,NUFORC,1,
11/23/1932,Circle ,Washington ,VT ,USA ,NUFORC,1,
7/18/2016,Circle ,Toronto ,ON ,Canada ,NUFORC,0,
7/16/2016,Circle ,Sooke ,BC ,Canada ,NUFORC,0,
6/23/2016,Circle ,London ,,England/UK ,NUFORC,0,
6/23/2016,Circle ,Intl. Space Station (in orbit) ,,,NUFORC,0,
6/21/2016,Circle ,Bacoor (Cavite) ,,Philippines ,NUFORC,0,
6/9/2016,Circle ,Winnipeg ,MB ,Canada ,NUFORC,0,
5/11/2016,Circle ,Bobcaygeon ,ON ,Canada ,NUFORC,0,
5/7/2016,Circle ,Sherbrooke ,QC ,Canada ,NUFORC,0,
5/4/2016,Circle ,Dehdasht (Iran) ,,Iran ,NUFORC,0,
4/28/2016,Circle ,Plymouth ,,England/UK ,NUFORC,0,
3/13/2016,Circle ,Parry Sound (near) ,ON ,Canada ,NUFORC,0,
3/2/2016,Circle ,Winnipeg ,MB ,Canada ,NUFORC,0,
2/19/2016,Circle ,Blue Springs ,,Unknown ,NUFORC,0,
1/16/2016,Circle ,Trou-Aux Biches ,,Mauritius ,NUFORC,0,
1/3/2016,Circle ,Townsville ,,Australia ,NUFORC,0,
12/31/2015,Circle ,Peterborough ,ON ,Canada ,NUFORC,0,
10/20/2015,Circle ,Lakes Entrance ,,Australia ,NUFORC,0,
7/18/2015,Circle ,London ,,England/UK ,NUFORC,0,
8/21/2010,Circle ,Athabasca ,AB ,Canada ,NUFORC,0,
6/20/1999,Circle ,Kent (UK/England) ,,England/UK ,NUFORC,0,
6/30/1997,Circle ,San Francisco de Macoris ,,Dominican Republic ,NUFORC,0,
7/15/1995,Circle ,Easten Beach ,,Gibralter ,NUFORC,0,
7/15/1979,Circle ,Deoghar ,,India ,NUFORC,0,
7/16/2016,Cone ,St. James ,NY ,USA ,NUFORC,1,
7/4/2016,Cone ,Windsor ,CO ,USA ,NUFORC,1,
4/24/2016,Cone ,Beavercreek ,OH ,USA ,NUFORC,1,
3/23/2016,Cone ,Tirana (Albania) ,AL ,USA ,NUFORC,1,
3/1/2016,Cone ,Pikesville ,MD ,USA ,NUFORC,1,
2/26/2016,Cone ,Cedar Hill/Burnsmill ,MO ,USA ,NUFORC,1,
2/23/2016,Cone ,Livermore ,CA ,USA ,NUFORC,1,
2/18/2016,Cone ,Foresthill ,CA ,USA ,NUFORC,1,
2/10/2016,Cone ,Batavia ,NY ,USA ,NUFORC,1,
2/10/2016,Cone ,Reno ,NV ,USA ,NUFORC,1,
1/27/2016,Cone ,Camdenton ,MO ,USA ,NUFORC,1,
1/6/2016,Cone ,Phenix city ,AL ,USA ,NUFORC,1,
12/24/2015,Cone ,Draper ,UT ,USA ,NUFORC,1,
12/22/2015,Cone ,Sonoma ,CA ,USA ,NUFORC,1,
4/9/2015,Cone ,Lehi ,UT ,USA ,NUFORC,1,
3/29/2016,Cone ,Auckland ,,New Zealand ,NUFORC,0,
2/23/2016,Cone ,Phalaborwa ,,South Africa ,NUFORC,0,
7/12/2016,Cross ,Monroeville ,PA ,USA ,NUFORC,1,
6/10/2016,Cross ,Carmel ,ME ,USA ,NUFORC,1,
5/31/2016,Cross ,Scarborough ,ME ,USA ,NUFORC,1,
5/29/2016,Cross ,Troy ,MO ,USA ,NUFORC,1,
4/15/2016,Cross ,Goleta ,CA ,USA ,NUFORC,1,
3/27/2016,Cross ,Tulsa ,OK ,USA ,NUFORC,1,
3/15/2016,Cross ,Deland ,FL ,USA ,NUFORC,1,
2/10/2016,Cross ,Riverbank ,CA ,USA ,NUFORC,1,
2/5/2016,Cross ,Selkirk ,NY ,USA ,NUFORC,1,
2/5/2016,Cross ,Southmont ,NC ,USA ,NUFORC,1,
2/1/2016,Cross ,Taunton ,MA ,USA ,NUFORC,1,
1/24/2016,Cross ,Douglas ,GA ,USA ,NUFORC,1,
12/1/2015,Cross ,Brookfield ,IL ,USA ,NUFORC,1,
6/1/2016,Cross ,Ahmedabad ,,India ,NUFORC,0,
7/10/2016,Diamond ,Bangor ,ME ,USA ,NUFORC,1,
7/9/2016,Diamond ,Vancouver ,WA ,USA ,NUFORC,1,
7/8/2016,Diamond ,Peterborough ,England/UK ,USA ,NUFORC,1,
7/5/2016,Diamond ,Portsmouth ,RI ,USA ,NUFORC,1,
7/4/2016,Diamond ,Cynthiana ,KY ,USA ,NUFORC,1,
7/3/2016,Diamond ,Aurora ,CO ,USA ,NUFORC,1,
7/1/2016,Diamond ,Lodi ,CA ,USA ,NUFORC,1,
6/30/2016,Diamond ,Bradenton ,FL ,USA ,NUFORC,1,
6/28/2016,Diamond ,St. Peters ,MO ,USA ,NUFORC,1,
6/28/2016,Diamond ,Katy ,TX ,USA ,NUFORC,1,
6/21/2016,Diamond ,Mooresville ,NC ,USA ,NUFORC,1,
6/16/2016,Diamond ,San Antonio ,TX ,USA ,NUFORC,1,
6/15/2016,Diamond ,Watertown ,MA ,USA ,NUFORC,1,
6/12/2016,Diamond ,Kure Beach ,NC ,USA ,NUFORC,1,
6/11/2016,Diamond ,North Hollywood ,CA ,USA ,NUFORC,1,
6/11/2016,Diamond ,Laveen ,AZ ,USA ,NUFORC,1,
6/10/2016,Diamond ,Wichita ,KS ,USA ,NUFORC,1,
6/1/2016,Diamond ,Lynchburg ,VA ,USA ,NUFORC,1,
5/31/2016,Diamond ,Honey Brook ,PA ,USA ,NUFORC,1,
5/29/2016,Diamond ,Vaughn ,ON ,USA ,NUFORC,1,
5/18/2016,Diamond ,San Jose ,CA ,USA ,NUFORC,1,
4/18/2016,Diamond ,Palos Verdes Estates ,CA ,USA ,NUFORC,1,
4/9/2016,Diamond ,Cape Coral ,FL ,USA ,NUFORC,1,
4/8/2016,Diamond ,Post Falls ,ID ,USA ,NUFORC,1,
3/31/2016,Diamond ,Chapmanville ,WV ,USA ,NUFORC,1,
3/30/2016,Diamond ,Bushkill ,PA ,USA ,NUFORC,1,
3/23/2016,Diamond ,Voorhees ,NJ ,USA ,NUFORC,1,
3/17/2016,Diamond ,West Linn ,OR ,USA ,NUFORC,1,
3/10/2016,Diamond ,Bayonne ,NJ ,USA ,NUFORC,1,
3/9/2016,Diamond ,Morrison ,CO ,USA ,NUFORC,1,
3/6/2016,Diamond ,Hurdle Mills ,NC ,USA ,NUFORC,1,
2/26/2016,Diamond ,Brookings ,SD ,USA ,NUFORC,1,
2/9/2016,Diamond ,Clackamas ,OR ,USA ,NUFORC,1,
1/29/2016,Diamond ,Indio ,CA ,USA ,NUFORC,1,
1/25/2016,Diamond ,Seneca ,KS ,USA ,NUFORC,1,
1/15/2016,Diamond ,Road ,TX ,USA ,NUFORC,1,
1/13/2016,Diamond ,Danville ,VA ,USA ,NUFORC,1,
1/11/2016,Diamond ,Fountain ,CO ,USA ,NUFORC,1,
1/10/2016,Diamond ,Ocala ,RI ,USA ,NUFORC,1,
1/1/2016,Diamond ,Longmont ,CO ,USA ,NUFORC,1,
12/31/2015,Diamond ,Sacramento ,CA ,USA ,NUFORC,1,
12/23/2015,Diamond ,Rochester ,NY ,USA ,NUFORC,1,
12/22/2015,Diamond ,Elizabeth ,NJ ,USA ,NUFORC,1,
12/21/2015,Diamond ,Lakewood ,CO ,USA ,NUFORC,1,
12/18/2015,Diamond ,Colorado Springs ,CO ,USA ,NUFORC,1,
11/7/2015,Diamond ,Apple Valley ,CA ,USA ,NUFORC,1,
10/30/2015,Diamond ,Dayton ,OR ,USA ,NUFORC,1,
9/18/2015,Diamond ,Jemez Springs ,NM ,USA ,NUFORC,1,
7/4/2015,Diamond ,Wellington ,FL ,USA ,NUFORC,1,
10/23/2014,Diamond ,Lexington Park ,MD ,USA ,NUFORC,1,
7/19/2014,Diamond ,Mercury ,NV ,USA ,NUFORC,1,
6/25/2012,Diamond ,Foley ,AL ,USA ,NUFORC,1,
6/1/1993,Diamond ,Ocean Shores ,WA ,USA ,NUFORC,1,
1/8/1970,Diamond ,Houston ,TX ,USA ,MUFON,1,
5/19/2016,Diamond ,Bristol ,,England/UK ,NUFORC,0,
7/7/1999,Diamond ,Delta ,BC ,Canada ,NUFORC,0,
6/30/1983,Diamond ,Nakuru ,,Kenya ,NUFORC,0,
7/21/2016,Disk ,Oceano ,CA ,USA ,NUFORC,1,
7/19/2016,Disk ,Yuma ,AZ ,USA ,NUFORC,1,
7/18/2016,Disk ,Surfside Beach ,SC ,USA ,NUFORC,1,
7/17/2016,Disk ,Garden City ,MI ,USA ,NUFORC,1,
7/16/2016,Disk ,Tryon Equestrian Center ,NC ,USA ,NUFORC,1,
7/16/2016,Disk ,St. Augustine ,FL ,USA ,NUFORC,1,
7/14/2016,Disk ,Wickliffe ,KY ,USA ,NUFORC,1,
7/12/2016,Disk ,Biloxi ,MS ,USA ,NUFORC,1,
7/4/2016,Disk ,Middleton ,ID ,USA ,NUFORC,1,
7/4/2016,Disk ,Rochester Hills ,MI ,USA ,NUFORC,1,
7/4/2016,Disk ,Jacobus ,PA ,USA ,NUFORC,1,
7/4/2016,Disk ,Tyngsboro ,MA ,USA ,NUFORC,1,
7/4/2016,Disk ,Syracuse ,NY ,USA ,NUFORC,1,
7/3/2016,Disk ,Seffner ,FL ,USA ,NUFORC,1,
7/1/2016,Disk ,Newton ,NJ ,USA ,NUFORC,1,
6/29/2016,Disk ,West Chester ,PA ,USA ,NUFORC,1,
6/27/2016,Disk ,Columbia ,SC ,USA ,NUFORC,1,
6/27/2016,Disk ,Garden Grove ,CA ,USA ,NUFORC,1,
